OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_HOUR,PREMISES_TYPE,OFFENCE,MCI_CATEGORY,NEIGHBOURHOOD_140
2025-03-11 04:00:00,2025,March,11,Tuesday   ,14,Outside,Theft Of Motor Vehicle,Auto Theft,Bendale (127)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,7,Outside,Theft Of Motor Vehicle,Auto Theft,Rouge (131)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Outside,Robbery With Weapon,Robbery,Islington-City Centre West (14)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Outside,Robbery With Weapon,Robbery,Islington-City Centre West (14)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,Robbery - Business,Robbery,Little Portugal (84)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,2,Commercial,Assault,Assault,Long Branch (19)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,1,Commercial,B&E,Break and Enter,Edenbridge-Humber Valley (9)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,10,Commercial,Assault With Weapon,Assault,Dovercourt-Wallace Emerson-Junction (93)
2025-03-10 04:00:00,2025,March,10,Monday    ,2,Outside,Theft Of Motor Vehicle,Auto Theft,Lawrence Park North (105)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,8,Outside,Theft Of Motor Vehicle,Auto Theft,Newtonbrook West (36)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,18,Commercial,Assault,Assault,Mount Pleasant West (104)
2025-02-28 05:00:00,2025,February,28,Friday    ,11,Outside,Theft Of Motor Vehicle,Auto Theft,Willowdale East (51)
2025-03-10 04:00:00,2025,March,10,Monday    ,23,Outside,Theft Of Motor Vehicle,Auto Theft,Bedford Park-Nortown (39)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,1,Apartment,Assault,Assault,Don Valley Village (47)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,0,Commercial,B&E,Break and Enter,Stonegate-Queensway (16)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,0,Transit,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,3,Apartment,Assault,Assault,Niagara (82)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,2,Outside,Assault,Assault,Church-Yonge Corridor (75)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,0,Apartment,Assault,Assault,Leaside-Bennington (56)
2025-03-10 04:00:00,2025,March,10,Monday    ,16,Apartment,Assault,Assault,Lansing-Westgate (38)
2025-03-06 05:00:00,2025,March,6,Thursday  ,20,Commercial,Theft Over - Shoplifting,Theft Over,Bendale (127)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Outside,Robbery - Vehicle Jacking,Robbery,Islington-City Centre West (14)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,12,House,B&E W'Intent,Break and Enter,Annex (95)
2025-02-26 05:00:00,2025,February,26,Wednesday ,0,Apartment,Assault,Assault,Flemingdon Park (44)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,3,Other,B&E,Break and Enter,Eringate-Centennial-West Deane (11)
2025-03-05 05:00:00,2025,March,5,Wednesday ,3,Apartment,B&E,Break and Enter,High Park-Swansea (87)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,B&E W'Intent,Break and Enter,Yorkdale-Glen Park (31)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,B&E W'Intent,Break and Enter,Yorkdale-Glen Park (31)
2025-03-10 04:00:00,2025,March,10,Monday    ,11,Educational,B&E W'Intent,Break and Enter,South Riverdale (70)
2025-03-10 04:00:00,2025,March,10,Monday    ,21,Outside,Theft Of Motor Vehicle,Auto Theft,Dorset Park (126)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,4,Apartment,B&E,Break and Enter,Beechborough-Greenbrook (112)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,5,Commercial,B&E W'Intent,Break and Enter,Kensington-Chinatown (78)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,3,House,B&E,Break and Enter,North Riverdale (68)
2025-03-10 04:00:00,2025,March,10,Monday    ,23,Apartment,B&E,Break and Enter,Mimico (includes Humber Bay Shores) (17)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,9,Commercial,B&E,Break and Enter,Bay Street Corridor (76)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,9,Commercial,B&E,Break and Enter,Willowdale East (51)
2025-02-05 05:00:00,2025,February,5,Wednesday ,0,Apartment,B&E,Break and Enter,Scarborough Village (139)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,17,Outside,Robbery - Mugging,Robbery,Kensington-Chinatown (78)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,7,Commercial,B&E,Break and Enter,The Beaches (63)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,9,Commercial,Assault Peace Officer,Assault,Dufferin Grove (83)
2025-03-10 04:00:00,2025,March,10,Monday    ,16,Apartment,Assault Bodily Harm,Assault,Lansing-Westgate (38)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,14,Other,Assault Bodily Harm,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,23,Outside,Assault,Assault,North St.James Town (74)
2025-03-06 05:00:00,2025,March,6,Thursday  ,15,Apartment,Assault,Assault,Bendale (127)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,9,Commercial,B&E,Break and Enter,Bay Street Corridor (76)
2025-03-07 05:00:00,2025,March,7,Friday    ,3,Apartment,B&E,Break and Enter,Regent Park (72)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,20,House,B&E,Break and Enter,Trinity-Bellwoods (81)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,19,House,B&E,Break and Enter,Banbury-Don Mills (42)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,18,House,B&E,Break and Enter,Long Branch (19)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,B&E,Break and Enter,Brookhaven-Amesbury (30)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,Robbery With Weapon,Robbery,Little Portugal (84)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,2,Outside,Theft Of Motor Vehicle,Auto Theft,University (79)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,8,Outside,Robbery With Weapon,Robbery,West Humber-Clairville (1)
2025-02-27 05:00:00,2025,February,27,Thursday  ,5,Commercial,Theft Of Motor Vehicle,Auto Theft,Banbury-Don Mills (42)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,9,Commercial,Assault,Assault,Dufferin Grove (83)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,19,Commercial,Assault,Assault,Wexford/Maryvale (119)
2025-03-01 05:00:00,2025,March,1,Saturday  ,8,Other,Assault,Assault,Church-Yonge Corridor (75)
2025-03-06 05:00:00,2025,March,6,Thursday  ,16,Commercial,Assault,Assault,Parkwoods-Donalda (45)
2025-03-10 04:00:00,2025,March,10,Monday    ,19,Other,Assault,Assault,Casa Loma (96)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Apartment,Assault,Assault,Kennedy Park (124)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,Apartment,Assault,Assault,York University Heights (27)
2025-03-12 04:00:00,2025,March,12,Wednesday ,13,Outside,Theft Of Motor Vehicle,Auto Theft,Downsview-Roding-CFB (26)
2025-03-10 04:00:00,2025,March,10,Monday    ,17,House,Theft From Mail / Bag / Key,Theft Over,Clanton Park (33)
2025-03-12 04:00:00,2025,March,12,Wednesday ,1,Apartment,B&E,Break and Enter,Caledonia-Fairbank (109)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Commercial,B&E,Break and Enter,Keelesdale-Eglinton West (110)
2025-02-22 05:00:00,2025,February,22,Saturday  ,1,Outside,Assault,Assault,Church-Yonge Corridor (75)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Outside,Robbery - Other,Robbery,Rexdale-Kipling (4)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Other,Theft Of Motor Vehicle,Auto Theft,Glenfield-Jane Heights (25)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,23,Other,Theft Of Motor Vehicle,Auto Theft,York University Heights (27)
2025-03-12 04:00:00,2025,March,12,Wednesday ,13,Apartment,Assault,Assault,York University Heights (27)
2025-03-10 04:00:00,2025,March,10,Monday    ,7,Outside,Theft Of Motor Vehicle,Auto Theft,York University Heights (27)
2025-03-10 04:00:00,2025,March,10,Monday    ,12,Commercial,B&E,Break and Enter,Rosedale-Moore Park (98)
2025-02-27 05:00:00,2025,February,27,Thursday  ,16,Outside,Theft Of Motor Vehicle,Auto Theft,Tam O'Shanter-Sullivan (118)
2025-03-12 04:00:00,2025,March,12,Wednesday ,2,Outside,Theft Of Motor Vehicle,Auto Theft,Brookhaven-Amesbury (30)
2025-03-12 04:00:00,2025,March,12,Wednesday ,8,Apartment,Assault,Assault,North St.James Town (74)
2025-03-07 05:00:00,2025,March,7,Friday    ,8,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-12 04:00:00,2025,March,12,Wednesday ,17,Outside,Use Firearm / Immit Commit Off,Assault,Mount Pleasant East (99)
2025-03-07 05:00:00,2025,March,7,Friday    ,8,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,16,Commercial,Assault,Assault,Dufferin Grove (83)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Commercial,Assault,Assault,Bay Street Corridor (76)
2025-03-12 04:00:00,2025,March,12,Wednesday ,13,Outside,Assault,Assault,East End-Danforth (62)
2025-03-12 04:00:00,2025,March,12,Wednesday ,14,Other,Assault,Assault,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,13,Apartment,Assault,Assault,Bayview Woods-Steeles (49)
2025-03-12 04:00:00,2025,March,12,Wednesday ,11,Apartment,Assault,Assault,Waterfront Communities-The Island (77)
2025-03-12 04:00:00,2025,March,12,Wednesday ,10,Apartment,Assault,Assault,Cabbagetown-South St.James Town (71)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Apartment,Assault,Assault,Kennedy Park (124)
2025-03-12 04:00:00,2025,March,12,Wednesday ,17,Outside,Pointing A Firearm,Assault,Mount Pleasant East (99)
2025-03-12 04:00:00,2025,March,12,Wednesday ,23,Apartment,Assault,Assault,Humewood-Cedarvale (106)
2025-03-12 04:00:00,2025,March,12,Wednesday ,19,House,Assault,Assault,L'Amoreaux (117)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,Apartment,B&E,Break and Enter,Long Branch (19)
2025-03-12 04:00:00,2025,March,12,Wednesday ,22,House,Assault,Assault,Hillcrest Village (48)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,4,Apartment,Assault,Assault,Weston (113)
2025-03-12 04:00:00,2025,March,12,Wednesday ,14,Other,Assault,Assault,Clairlea-Birchmount (120)
2025-03-12 04:00:00,2025,March,12,Wednesday ,0,Commercial,B&E,Break and Enter,Downsview-Roding-CFB (26)
2025-03-12 04:00:00,2025,March,12,Wednesday ,11,Commercial,Robbery - Business,Robbery,Tam O'Shanter-Sullivan (118)
2025-03-12 04:00:00,2025,March,12,Wednesday ,1,Outside,Robbery With Weapon,Robbery,Morningside (135)
2025-03-12 04:00:00,2025,March,12,Wednesday ,11,House,B&E,Break and Enter,Stonegate-Queensway (16)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,22,House,Theft From Motor Vehicle Over,Theft Over,Clairlea-Birchmount (120)
2025-03-12 04:00:00,2025,March,12,Wednesday ,11,Outside,Robbery With Weapon,Robbery,Elms-Old Rexdale (5)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,15,House,Theft Of Motor Vehicle,Auto Theft,Beechborough-Greenbrook (112)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Outside,Theft Of Motor Vehicle,Auto Theft,Kingsview Village-The Westway (6)
2025-02-12 05:00:00,2025,February,12,Wednesday ,0,House,B&E,Break and Enter,Milliken (130)
2025-03-12 04:00:00,2025,March,12,Wednesday ,7,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Transit,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-03-12 04:00:00,2025,March,12,Wednesday ,10,Other,Assault Peace Officer,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-12 04:00:00,2025,March,12,Wednesday ,17,Apartment,B&E W'Intent,Break and Enter,Mount Pleasant West (104)
2025-03-12 04:00:00,2025,March,12,Wednesday ,19,Apartment,B&E W'Intent,Break and Enter,Mount Pleasant West (104)
2025-03-12 04:00:00,2025,March,12,Wednesday ,11,Apartment,B&E W'Intent,Break and Enter,Woodbine Corridor (64)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,16,Apartment,B&E,Break and Enter,Humewood-Cedarvale (106)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,House,Assault - Resist/ Prevent Seiz,Assault,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,House,Assault - Resist/ Prevent Seiz,Assault,West Humber-Clairville (1)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,18,Commercial,B&E W'Intent,Break and Enter,Rockcliffe-Smythe (111)
2025-02-25 05:00:00,2025,February,25,Tuesday   ,21,Other,B&E W'Intent,Break and Enter,Kensington-Chinatown (78)
2025-03-12 04:00:00,2025,March,12,Wednesday ,2,Commercial,B&E W'Intent,Break and Enter,South Parkdale (85)
2025-03-12 04:00:00,2025,March,12,Wednesday ,13,Apartment,Assault - Force/Thrt/Impede,Assault,York University Heights (27)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Outside,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-03-06 05:00:00,2025,March,6,Thursday  ,20,Outside,Theft Of Motor Vehicle,Auto Theft,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,2,Outside,Theft Of Motor Vehicle,Auto Theft,Brookhaven-Amesbury (30)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,House,Robbery - Vehicle Jacking,Robbery,West Humber-Clairville (1)
2025-03-12 04:00:00,2025,March,12,Wednesday ,21,Outside,Robbery - Vehicle Jacking,Robbery,Bedford Park-Nortown (39)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,House,B&E,Break and Enter,L'Amoreaux (117)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,Commercial,Assault Peace Officer,Assault,South Parkdale (85)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,20,Outside,Theft Of Motor Vehicle,Auto Theft,Agincourt North (129)
2025-03-12 04:00:00,2025,March,12,Wednesday ,1,Commercial,B&E,Break and Enter,Rosedale-Moore Park (98)
2025-03-10 04:00:00,2025,March,10,Monday    ,18,House,Theft Of Motor Vehicle,Auto Theft,Islington-City Centre West (14)
2025-03-12 04:00:00,2025,March,12,Wednesday ,10,Other,Assault With Weapon,Assault,Clairlea-Birchmount (120)
2025-03-12 04:00:00,2025,March,12,Wednesday ,16,Outside,Assault Bodily Harm,Assault,Oakridge (121)
2025-03-12 04:00:00,2025,March,12,Wednesday ,5,House,Theft Of Motor Vehicle,Auto Theft,Eringate-Centennial-West Deane (11)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,21,House,Theft Of Motor Vehicle,Auto Theft,Agincourt North (129)
2025-03-12 04:00:00,2025,March,12,Wednesday ,22,Transit,Assault With Weapon,Assault,Black Creek (24)
2025-03-12 04:00:00,2025,March,12,Wednesday ,17,Apartment,Assault With Weapon,Assault,Weston (113)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Apartment,Assault With Weapon,Assault,Oakwood Village (107)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Apartment,Assault With Weapon,Assault,Niagara (82)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,Apartment,Assault With Weapon,Assault,Niagara (82)
2025-03-07 05:00:00,2025,March,7,Friday    ,12,House,Assault With Weapon,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,Apartment,Assault With Weapon,Assault,Elms-Old Rexdale (5)
2025-01-26 05:00:00,2025,January,26,Sunday    ,7,Apartment,Assault With Weapon,Assault,York University Heights (27)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Outside,Assault,Assault,Tam O'Shanter-Sullivan (118)
2025-03-12 04:00:00,2025,March,12,Wednesday ,12,House,Assault,Assault,Playter Estates-Danforth (67)
2025-03-12 04:00:00,2025,March,12,Wednesday ,10,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-12 04:00:00,2025,March,12,Wednesday ,12,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-12 04:00:00,2025,March,12,Wednesday ,0,Other,B&E,Break and Enter,Trinity-Bellwoods (81)
2025-03-12 04:00:00,2025,March,12,Wednesday ,16,Other,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-02-15 05:00:00,2025,February,15,Saturday  ,0,House,Theft Over,Theft Over,Downsview-Roding-CFB (26)
2025-03-12 04:00:00,2025,March,12,Wednesday ,0,Commercial,Theft Over,Theft Over,Downsview-Roding-CFB (26)
2025-03-09 05:00:00,2025,March,9,Sunday    ,18,Apartment,B&E,Break and Enter,North St.James Town (74)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,17,Outside,Theft Of Motor Vehicle,Auto Theft,Mount Pleasant East (99)
2025-03-12 04:00:00,2025,March,12,Wednesday ,16,House,B&E,Break and Enter,Bayview Village (52)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,21,House,Theft Of Motor Vehicle,Auto Theft,Bathurst Manor (34)
2025-03-08 05:00:00,2025,March,8,Saturday  ,14,Commercial,B&E,Break and Enter,Lansing-Westgate (38)
2025-03-10 04:00:00,2025,March,10,Monday    ,19,Apartment,Assault,Assault,Eglinton East (138)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,Commercial,Assault,Assault,Trinity-Bellwoods (81)
2025-03-12 04:00:00,2025,March,12,Wednesday ,15,Apartment,Assault,Assault,Kennedy Park (124)
2025-03-12 04:00:00,2025,March,12,Wednesday ,21,Outside,Assault,Assault,Moss Park (73)
2025-03-07 05:00:00,2025,March,7,Friday    ,8,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-06 05:00:00,2025,March,6,Thursday  ,0,Apartment,B&E,Break and Enter,Casa Loma (96)
2025-02-26 05:00:00,2025,February,26,Wednesday ,1,Apartment,Assault,Assault,Flemingdon Park (44)
2025-03-12 04:00:00,2025,March,12,Wednesday ,4,Apartment,Assault,Assault,Mimico (includes Humber Bay Shores) (17)
2025-03-12 04:00:00,2025,March,12,Wednesday ,21,Outside,Assault,Assault,Moss Park (73)
2025-03-12 04:00:00,2025,March,12,Wednesday ,5,Outside,Assault,Assault,Dufferin Grove (83)
2025-03-12 04:00:00,2025,March,12,Wednesday ,21,Outside,Assault,Assault,Moss Park (73)
2025-03-12 04:00:00,2025,March,12,Wednesday ,21,Outside,Assault,Assault,Moss Park (73)
2025-03-12 04:00:00,2025,March,12,Wednesday ,1,Transit,Assault,Assault,Kennedy Park (124)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,19,House,Assault,Assault,Morningside (135)
2025-03-11 04:00:00,2025,March,11,Tuesday   ,19,House,Assault,Assault,Morningside (135)
2025-03-12 04:00:00,2025,March,12,Wednesday ,18,Commercial,Assault,Assault,Bay Street Corridor (76)
2025-03-12 04:00:00,2025,March,12,Wednesday ,19,Apartment,Assault,Assault,Agincourt South-Malvern West (128)
2025-02-27 05:00:00,2025,February,27,Thursday  ,22,Apartment,Assault,Assault,York University Heights (27)
2025-03-12 04:00:00,2025,March,12,Wednesday ,5,Commercial,Assault,Assault,New Toronto (18)
2025-03-07 05:00:00,2025,March,7,Friday    ,8,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-02-27 05:00:00,2025,February,27,Thursday  ,16,Outside,Theft Of Motor Vehicle,Auto Theft,Tam O'Shanter-Sullivan (118)
2025-03-12 04:00:00,2025,March,12,Wednesday ,9,Commercial,Theft Over,Theft Over,NSA
2025-03-13 04:00:00,2025,March,13,Thursday  ,4,Commercial,Assault,Assault,Waterfront Communities-The Island (77)
2025-03-13 04:00:00,2025,March,13,Thursday  ,2,Apartment,Assault With Weapon,Assault,Church-Yonge Corridor (75)
2025-03-09 05:00:00,2025,March,9,Sunday    ,13,Other,Theft Of Motor Vehicle,Auto Theft,Englemount-Lawrence (32)
2025-03-13 04:00:00,2025,March,13,Thursday  ,13,House,B&E,Break and Enter,Weston-Pelham Park (91)
2025-03-13 04:00:00,2025,March,13,Thursday  ,3,Commercial,Assault,Assault,York University Heights (27)
2025-03-13 04:00:00,2025,March,13,Thursday  ,13,Other,Assault,Assault,Bayview Village (52)
2025-03-13 04:00:00,2025,March,13,Thursday  ,13,Other,Assault,Assault,Bayview Village (52)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,House,Assault,Assault,West Hill (136)
2025-03-12 04:00:00,2025,March,12,Wednesday ,20,House,B&E,Break and Enter,Markland Wood (12)
2025-03-13 04:00:00,2025,March,13,Thursday  ,12,Commercial,Assault,Assault,Broadview North (57)
2025-03-12 04:00:00,2025,March,12,Wednesday ,19,Commercial,Assault,Assault,Waterfront Communities-The Island (77)
2025-03-13 04:00:00,2025,March,13,Thursday  ,11,Outside,Assault,Assault,South Parkdale (85)
2025-03-13 04:00:00,2025,March,13,Thursday  ,8,Apartment,Assault,Assault,Roncesvalles (86)
2025-02-21 05:00:00,2025,February,21,Friday    ,17,Apartment,Assault,Assault,Mount Olive-Silverstone-Jamestown (2)
2025-03-09 05:00:00,2025,March,9,Sunday    ,18,Apartment,Assault,Assault,Victoria Village (43)
2025-03-13 04:00:00,2025,March,13,Thursday  ,13,Outside,Assault,Assault,Dovercourt-Wallace Emerson-Junction (93)
2025-03-13 04:00:00,2025,March,13,Thursday  ,16,Apartment,Assault,Assault,Weston-Pelham Park (91)
2025-03-13 04:00:00,2025,March,13,Thursday  ,19,Other,Assault,Assault,Rouge (131)
